Date,Avg Temperature,Max Temperature,Min Temperature,Avg Humidity,Max Humidity,Min Humidity,Avg Pressure,Max Pressure,Min Pressure,mm of Rain
26-03-12,21.385277,25.7,17.3,69.63333,86.0,51.0,1020.30524,1021.6,1018.9,0.0
27-03-12,21.365347,26.2,16.9,74.05903,90.0,50.0,1020.54767,1022.1,1018.8,0.2
28-03-12,21.95222,26.5,18.3,71.989586,89.0,45.0,1019.1359,1021.0,1016.8,0.0
29-03-12,21.71118,26.9,17.8,75.27153,90.0,54.0,1016.6826,1018.7,1014.6,0.0
30-03-12,21.725624,27.6,17.8,78.28403,91.0,55.0,1015.2955,1016.7,1013.3,0.6
31-03-12,22.149445,27.9,17.7,73.88264,92.0,52.0,1015.017,1016.7,1013.1,0.0
01-04-12,20.3,20.3,20.3,78.0,78.0,78.0,1015.5,1015.5,1015.5,0.0
01-04-12,22.34524,27.6,17.7,71.20014,89.0,51.0,1014.4438,1016.2,1012.1,0.0
02-04-12,23.073196,28.7,18.1,69.43056,83.0,45.0,1013.82794,1015.8,1011.6,0.0
03-04-12,23.277224,29.4,18.3,69.46389,92.0,34.0,1013.86456,1015.6,1011.9,0.0
04-04-12,22.70639,28.6,17.5,70.2618,87.0,43.0,1015.5413,1017.7,1013.7,0.0
05-04-12,22.368818,27.8,17.8,70.62708,91.0,38.0,1017.8197,1019.6,1015.9,0.0
06-04-12,21.839169,26.8,17.8,70.15,88.0,48.0,1018.15155,1019.9,1016.2,0.0
07-04-12,21.845486,28.4,16.4,71.86806,92.0,47.0,1016.7269,1018.3,1014.1,0.0
08-04-12,21.8525,25.9,17.7,78.87361,92.0,64.0,1018.0327,1019.9,1016.6,0.0
09-04-12,22.480415,29.2,17.6,79.0375,94.0,45.0,1015.3002,1017.8,1012.7,0.0
10-04-12,21.191668,27.2,17.0,63.40139,89.0,39.0,1017.78827,1022.9,1014.3,0.0
11-04-12,18.950764,23.7,15.2,61.439583,76.0,50.0,1024.146,1026.7,1022.2,0.0
12-04-12,19.080418,24.3,15.1,69.296524,87.0,46.0,1027.0536,1028.8,1025.8,0.2
13-04-12,19.119694,24.8,16.0,83.90745,95.0,51.0,1027.1107,1029.1,1025.7,8.4
14-04-12,20.020763,23.7,17.2,87.109024,96.0,71.0,1024.2125,1026.2,1022.3,3.6000004
15-04-12,19.771875,22.8,18.0,93.4875,96.0,81.0,1022.0625,1024.0,1020.2,8.2
16-04-12,20.886667,24.3,18.5,87.63125,96.0,71.0,1019.25415,1021.6,1017.0,1.0
17-04-12,20.285694,24.6,18.2,84.28611,96.0,59.0,1016.63275,1018.3,1014.5,1.0
18-04-12,21.090277,25.9,17.3,81.785416,94.0,62.0,1014.9281,1016.6,1012.9,0.0
19-04-12,22.13535,27.7,18.3,80.75347,93.0,55.0,1014.98004,1016.5,1013.1,0.0
20-04-12,22.084236,26.8,18.7,82.53611,95.0,65.0,1014.47345,1016.5,1012.3,0.0
21-04-12,22.632223,28.9,18.7,79.09097,92.0,49.0,1013.00104,1014.7,1010.8,0.0
22-04-12,22.208681,27.4,18.3,83.80764,96.0,56.0,1013.6829,1015.5,1011.8,0.0
23-04-12,22.382223,27.2,18.3,86.16805,97.0,66.0,1013.8748,1016.2,1011.6,0.0
24-04-12,22.480833,24.7,20.6,84.68542,95.0,72.0,1012.97723,1014.4,1011.1,0.0
25-04-12,20.109932,22.3,16.4,62.841667,83.0,33.0,1013.7586,1016.0,1011.7,0.0
26-04-12,17.577501,22.8,12.5,53.05,80.0,31.0,1017.18256,1019.8,1015.1,0.0
27-04-12,17.101736,19.3,15.2,83.70069,96.0,73.0,1019.7346,1022.2,1017.6,5.4
28-04-12,17.548681,18.7,16.8,96.31389,97.0,95.0,1017.0516,1019.8,1014.2,63.000004
29-04-12,19.308332,22.8,16.8,84.775696,97.0,72.0,1015.27814,1019.0,1012.2,0.4
30-04-12,19.486528,23.8,16.7,73.08195,88.0,55.0,1021.7337,1024.6,1018.8,0.0
01-05-12,16.8,16.8,16.8,79.0,79.0,79.0,1024.0,1024.0,1024.0,0.0
01-05-12,18.672064,22.7,15.2,79.5476,95.0,62.0,1023.9653,1025.6,1022.3,1.6
02-05-12,19.61604,23.7,16.8,81.857635,96.0,59.0,1021.54443,1023.9,1019.2,0.8
03-05-12,20.080694,24.6,16.3,80.39792,94.0,60.0,1017.71173,1019.9,1015.5,2.0
04-05-12,19.731874,24.3,17.0,81.589584,94.0,60.0,1015.2278,1017.5,1013.0,0.0
05-05-12,19.21861,24.3,15.5,68.397224,90.0,42.0,1013.5479,1015.6,1011.6,0.0
06-05-12,17.365345,23.2,12.1,57.925694,81.0,29.0,1016.23956,1018.1,1014.8,0.0
07-05-12,17.700485,23.8,11.6,68.599304,89.0,44.0,1016.296,1018.7,1014.1,0.0
08-05-12,16.103859,21.7,12.3,79.63147,89.0,59.0,1017.2128,1019.8,1014.9,0.0
09-05-12,18.627083,25.3,13.2,72.55903,92.0,38.0,1021.1045,1022.8,1019.6,0.0
10-05-12,18.826668,25.4,13.4,74.458336,90.0,37.0,1022.33514,1024.3,1020.1,0.0
11-05-12,18.955418,24.7,13.9,77.69375,93.0,48.0,1020.5771,1023.3,1017.7,0.0
12-05-12,19.424028,25.9,13.5,74.047226,95.0,33.0,1016.8688,1019.3,1014.4,0.0
13-05-12,19.024445,24.9,13.9,53.042362,89.0,29.0,1015.1242,1017.8,1012.7,0.0
14-05-12,15.48993,20.3,11.1,50.8625,78.0,31.0,1019.3067,1022.0,1016.9,0.0
15-05-12,15.35236,21.8,8.5,62.7,82.0,40.0,1020.9068,1022.6,1018.6,0.0
16-05-12,16.612986,23.2,10.4,65.525,87.0,38.0,1021.41296,1023.0,1019.4,0.0
17-05-12,16.829376,23.0,11.2,74.84583,87.0,54.0,1022.20703,1023.8,1020.3,0.0
18-05-12,17.224792,22.9,12.3,75.03403,92.0,46.0,1022.6861,1024.4,1020.8,0.0
19-05-12,16.879305,23.7,11.4,73.902084,89.0,36.0,1022.3931,1023.9,1020.2,0.0
20-05-12,16.707293,23.1,11.8,74.594444,92.0,44.0,1022.39746,1023.9,1020.3,0.0
21-05-12,17.097847,22.1,11.9,77.911804,91.0,60.0,1023.1456,1024.6,1021.6,0.0
22-05-12,18.197222,23.8,13.8,77.10555,92.0,52.0,1023.8906,1025.9,1022.2,0.0
23-05-12,17.825138,23.4,13.1,80.07917,92.0,59.0,1024.268,1026.4,1022.5,0.0
24-05-12,18.967014,23.3,14.5,80.02431,93.0,61.0,1021.7595,1024.2,1019.2,0.0
25-05-12,17.125418,20.3,12.6,88.62222,95.0,75.0,1017.6891,1019.5,1014.8,7.0
26-05-12,14.33125,18.8,11.6,62.761806,80.0,45.0,1017.17346,1019.3,1014.7,0.0
27-05-12,14.448473,20.8,9.4,67.61042,89.0,47.0,1017.54755,1019.4,1015.8,0.0
28-05-12,15.754236,21.4,10.7,72.020836,88.0,53.0,1020.7722,1023.4,1019.0,0.0
29-05-12,16.906666,21.4,13.3,77.361115,88.0,58.0,1024.9169,1027.8,1022.3,0.6
30-05-12,16.867638,22.1,13.4,80.31042,92.0,56.0,1027.9125,1029.7,1026.4,0.0
31-05-12,16.461735,20.4,14.6,87.94861,98.0,70.0,1027.2885,1028.8,1025.6,8.2
01-06-12,15.2,15.2,15.2,95.0,95.0,95.0,1025.5,1025.5,1025.5,0.0
01-06-12,16.54399,20.7,14.1,91.96387,96.0,75.0,1023.3902,1025.7,1021.2,7.8
02-06-12,17.381584,21.4,15.2,92.6296,97.0,78.0,1017.5368,1021.2,1014.5,6.8
03-06-12,17.997849,21.3,16.3,92.74514,98.0,81.0,1010.685,1015.0,1008.1,12.0
04-06-12,17.707014,21.4,14.7,75.29444,98.0,51.0,1006.68994,1008.4,1004.3,0.0
05-06-12,14.192639,17.3,11.9,56.16111,72.0,42.0,1006.71716,1008.4,1004.1,0.0
06-06-12,15.145208,20.5,11.0,60.875694,72.0,47.0,1010.9828,1015.6,1006.9,0.0
07-06-12,15.652569,20.5,12.2,70.24792,85.0,56.0,1017.90546,1021.3,1015.1,0.0
08-06-12,15.42882,20.2,11.0,74.843056,91.0,54.0,1021.9139,1023.3,1020.3,0.0
09-06-12,15.751667,19.6,12.9,76.354164,87.0,62.0,1022.1332,1023.9,1020.4,0.0
10-06-12,14.514236,17.1,12.7,87.13125,94.0,80.0,1018.54724,1021.4,1014.9,4.2
11-06-12,14.83986,16.9,13.7,84.357635,92.0,74.0,1011.7521,1014.9,1009.4,5.0
12-06-12,17.072151,20.8,14.3,72.14514,80.0,59.0,1010.2487,1012.8,1008.1,0.0
13-06-12,16.7625,21.7,13.7,72.443054,83.0,54.0,1014.10504,1016.3,1012.3,0.0
14-06-12,16.41875,21.6,13.0,75.732635,91.0,56.0,1016.3955,1018.6,1014.5,0.0
15-06-12,15.897361,22.3,10.6,76.77153,93.0,42.0,1019.30383,1021.3,1017.5,0.0
16-06-12,16.372152,22.8,10.4,79.547226,92.0,50.0,1019.7618,1022.5,1017.2,0.0
17-06-12,17.533125,22.2,14.2,63.167362,93.0,34.0,1019.7561,1021.6,1017.9,0.0
18-06-12,14.9089575,20.2,10.7,62.775,88.0,44.0,1020.99304,1022.7,1018.8,0.0
19-06-12,14.455,20.3,8.8,68.33403,90.0,44.0,1020.58105,1022.5,1018.2,0.0
20-06-12,14.670139,21.0,8.6,72.42986,91.0,53.0,1021.35675,1023.4,1019.8,0.0
21-06-12,15.00125,21.7,8.3,74.59028,96.0,41.0,1019.4293,1022.1,1016.6,0.0
22-06-12,18.198055,23.8,12.6,70.64653,85.0,45.0,1016.0479,1018.2,1013.2,0.0
23-06-12,15.96868,18.8,13.6,56.00486,84.0,43.0,1021.0226,1025.5,1015.7,0.0
24-06-12,15.32125,19.1,11.9,66.0743,79.0,53.0,1026.3031,1028.6,1024.1,0.0
25-06-12,14.713195,16.6,13.3,71.23125,82.0,64.0,1026.3252,1028.6,1024.5,0.0
26-06-12,13.602362,15.2,12.3,87.49028,95.0,77.0,1025.3392,1027.3,1023.3,9.2
27-06-12,13.108958,14.6,11.8,95.18472,96.0,93.0,1022.6158,1026.4,1019.8,14.200001
28-06-12,15.5287485,18.5,13.3,92.19097,96.0,83.0,1015.2278,1019.7,1012.2,9.0
29-06-12,17.64375,22.2,14.3,84.21042,97.0,65.0,1011.6577,1013.1,1009.8,2.2
30-06-12,16.400833,22.0,12.1,78.797226,97.0,46.0,1014.30096,1016.4,1012.5,0.0
01-07-12,13.3,13.3,13.3,89.0,89.0,89.0,1016.3,1016.3,1016.3,0.0
01-07-12,15.883044,22.3,10.3,71.611534,94.0,51.0,1016.64453,1019.2,1014.1,0.0
02-07-12,13.595415,18.8,8.8,52.794445,73.0,35.0,1018.2851,1019.9,1016.1,0.0
03-07-12,12.524305,17.8,7.9,61.435417,78.0,38.0,1018.7782,1020.3,1016.8,0.0
04-07-12,12.0518055,18.1,7.2,64.94097,84.0,37.0,1022.1072,1025.1,1020.0,0.0
05-07-12,13.4013195,20.2,7.6,66.47847,82.0,45.0,1024.7039,1026.2,1023.1,0.0
06-07-12,14.27111,19.4,10.2,70.86736,84.0,52.0,1026.137,1027.4,1024.7,0.0
07-07-12,14.605764,20.0,10.9,75.384026,89.0,51.0,1027.0284,1028.2,1025.4,0.0
08-07-12,14.959931,20.2,10.6,76.599304,92.0,54.0,1027.3318,1028.8,1025.7,0.0
09-07-12,14.91361,19.8,11.6,80.306946,89.0,60.0,1026.9331,1029.3,1025.0,0.4
10-07-12,15.7891655,18.2,12.9,87.3007,95.0,75.0,1024.6797,1026.3,1022.3,2.2
11-07-12,16.838959,20.4,14.7,93.22639,98.0,80.0,1022.1554,1024.2,1020.2,2.0
12-07-12,18.389444,21.6,15.9,95.329865,98.0,85.0,1018.9089,1021.7,1016.4,10.800001
13-07-12,20.074099,22.2,18.7,94.265976,97.0,84.0,1015.2526,1017.2,1013.4,4.2000003
14-07-12,19.589376,23.3,17.3,79.35347,97.0,55.0,1015.4467,1018.2,1013.0,1.2
15-07-12,16.523195,19.9,12.1,64.02847,85.0,40.0,1019.2296,1023.1,1015.5,0.2
16-07-12,14.401042,20.9,9.3,69.57361,83.0,52.0,1025.0955,1027.3,1022.9,0.0
17-07-12,15.811041,20.4,12.1,81.388885,95.0,60.0,1024.29,1026.9,1021.9,1.2
18-07-12,15.939513,20.1,13.3,87.56528,96.0,61.0,1018.48724,1022.2,1015.6,3.4
19-07-12,16.569098,20.9,13.0,73.59722,96.0,48.0,1015.38544,1018.2,1013.4,1.2
20-07-12,15.211528,20.7,10.2,63.77986,79.0,50.0,1019.13367,1021.4,1017.4,0.0
21-07-12,16.545208,20.7,12.8,65.213196,72.0,59.0,1021.1811,1022.7,1019.8,0.0
22-07-12,15.807777,19.8,12.9,68.19444,78.0,54.0,1021.9401,1023.2,1020.8,0.0
23-07-12,15.055417,20.1,11.2,70.06111,85.0,52.0,1021.5396,1022.9,1019.7,0.0
24-07-12,15.223611,20.9,11.3,71.724304,86.0,44.0,1022.6201,1024.5,1021.0,0.0
25-07-12,15.067361,21.0,10.5,78.250694,92.0,55.0,1021.7245,1023.2,1020.0,0.0
26-07-12,15.985764,20.4,12.6,79.47153,92.0,56.0,1017.4846,1020.6,1014.9,0.0
27-07-12,16.11757,21.1,11.9,68.576385,94.0,43.0,1013.4526,1015.4,1010.0,0.0
28-07-12,14.202778,18.9,10.2,56.177776,75.0,41.0,1016.8441,1020.0,1014.8,0.0
29-07-12,13.500278,19.1,7.8,63.304863,85.0,38.0,1020.519,1022.5,1019.0,0.0
30-07-12,14.378681,20.7,8.0,65.20556,87.0,34.0,1019.9328,1021.7,1017.1,0.0
31-07-12,14.3856945,20.1,9.1,65.36667,92.0,35.0,1021.1667,1023.4,1019.0,0.0
01-08-12,12.4,12.4,12.4,78.0,78.0,78.0,1021.5,1021.5,1021.5,0.0
01-08-12,14.014593,20.1,8.1,63.404446,90.0,34.0,1020.1707,1022.5,1017.1,0.0
02-08-12,13.182152,19.3,6.8,57.197918,81.0,29.0,1019.76917,1021.8,1018.0,0.0
03-08-12,13.24868,20.4,6.8,56.640278,84.0,25.0,1018.6536,1020.9,1016.1,0.0
04-08-12,14.127293,21.3,7.4,51.166668,77.0,27.0,1019.0528,1021.4,1016.9,0.0
05-08-12,14.66368,22.1,7.1,55.550694,83.0,24.0,1018.66693,1021.5,1015.8,0.0
06-08-12,16.235,24.1,8.2,47.6,79.0,21.0,1018.6449,1021.4,1016.4,0.0
07-08-12,15.419791,22.2,9.3,53.159027,78.0,27.0,1022.4118,1024.1,1020.9,0.0
08-08-12,15.077569,22.3,7.8,58.979168,83.0,16.0,1021.544,1024.4,1019.0,0.0
09-08-12,17.03653,25.1,8.2,47.172222,78.0,21.0,1014.9329,1019.4,1010.7,0.0
10-08-12,14.46882,18.2,10.5,41.3375,57.0,24.0,1014.1969,1016.5,1012.0,0.0
11-08-12,14.467153,20.2,10.2,49.096527,72.0,30.0,1016.4628,1018.1,1014.5,0.0
12-08-12,15.025695,20.5,9.8,61.610416,81.0,43.0,1019.4204,1022.5,1017.2,0.0
13-08-12,14.846043,20.8,10.2,68.50764,85.0,46.0,1022.9125,1024.7,1021.2,0.0
14-08-12,15.592153,22.6,8.6,65.86736,91.0,30.0,1022.1123,1024.4,1019.7,0.0
15-08-12,16.292637,23.8,8.7,62.994446,86.0,27.0,1020.0151,1022.7,1017.4,0.0
16-08-12,17.382153,24.7,10.3,67.079865,86.0,41.0,1016.0115,1019.1,1012.7,0.0
17-08-12,18.863472,26.1,12.5,66.665276,92.0,29.0,1012.6618,1015.8,1009.6,0.0
18-08-12,17.315695,20.7,12.7,35.47361,76.0,22.0,1014.8952,1019.3,1011.4,0.0
19-08-12,14.69875,19.8,9.2,48.913887,74.0,30.0,1020.6118,1022.8,1018.9,0.0
20-08-12,15.955278,22.0,11.1,66.22083,87.0,34.0,1021.55414,1024.1,1018.7,0.0
21-08-12,16.130209,20.9,10.9,75.65764,91.0,51.0,1020.9658,1023.2,1018.8,0.0
22-08-12,17.553263,23.4,11.7,78.47569,93.0,55.0,1018.99426,1021.6,1016.3,0.0
23-08-12,19.867987,25.6,14.2,80.33681,93.0,57.0,1017.5594,1020.1,1015.0,0.0
24-08-12,21.477152,26.6,18.6,76.53611,89.0,52.0,1016.8039,1019.0,1014.4,0.0
25-08-12,18.445833,24.6,13.4,48.564583,80.0,21.0,1018.413,1021.1,1016.0,0.0
26-08-12,17.321043,24.8,9.6,57.26389,82.0,27.0,1017.6566,1020.0,1014.6,0.0
27-08-12,16.965347,22.1,13.4,63.20486,78.0,44.0,1020.7191,1023.8,1017.6,0.0
28-08-12,16.117014,21.4,10.9,68.298615,86.0,47.0,1022.6967,1024.9,1020.1,0.0
29-08-12,16.547014,21.8,10.8,72.88472,92.0,55.0,1020.41034,1023.4,1017.3,0.0
30-08-12,19.157084,25.1,12.7,74.09236,91.0,52.0,1015.7294,1018.7,1012.5,0.0
31-08-12,18.725973,21.8,14.6,59.197224,91.0,32.0,1015.5156,1018.4,1013.1,0.2
01-09-12,14.5,14.5,14.5,41.0,41.0,41.0,1018.5,1018.5,1018.5,0.0
01-09-12,14.986796,21.3,9.7,47.18624,72.0,25.0,1019.11163,1021.8,1016.7,0.0
02-09-12,14.599722,21.2,7.7,61.075695,84.0,30.0,1021.9974,1024.0,1019.8,0.0
03-09-12,16.343264,23.4,9.3,64.09097,88.0,23.0,1021.7672,1024.2,1018.4,0.0
04-09-12,17.270903,23.9,10.3,67.14167,86.0,41.0,1022.8393,1025.3,1020.8,0.0
05-09-12,17.691738,22.5,12.0,68.16875,89.0,41.0,1021.0995,1024.3,1018.5,0.0
06-09-12,20.200624,26.2,15.4,63.12639,80.0,36.0,1017.26215,1020.3,1013.7,0.0
07-09-12,21.214096,27.6,15.8,64.14306,87.0,28.0,1013.27655,1015.8,1009.5,0.0
08-09-12,20.53757,26.3,14.6,28.345833,49.0,17.0,1015.53455,1018.1,1012.9,0.0
09-09-12,18.478373,23.9,12.7,55.255913,75.0,32.0,1020.1191,1023.9,1017.3,0.0
10-09-12,18.946384,23.1,15.8,64.75243,79.0,41.0,1024.3397,1026.2,1022.8,0.0
11-09-12,18.632986,24.6,12.7,69.115974,90.0,40.0,1023.2546,1025.6,1020.6,0.0
12-09-12,19.116457,24.8,13.5,70.035416,90.0,36.0,1021.8766,1024.5,1019.6,0.0
13-09-12,19.81,24.6,14.1,71.597916,91.0,51.0,1014.892,1019.8,1009.4,0.0
14-09-12,17.487083,22.7,12.9,51.5375,75.0,26.0,1016.1054,1020.7,1010.9,0.0
15-09-12,16.734653,22.7,11.6,64.95,84.0,42.0,1021.56006,1023.5,1019.6,0.0
16-09-12,17.255556,22.8,11.6,68.56944,86.0,45.0,1020.45935,1023.1,1017.3,0.0
17-09-12,18.225971,22.5,13.5,73.765976,92.0,49.0,1018.68054,1020.3,1016.6,0.0
18-09-12,17.505138,20.3,15.1,80.290276,90.0,66.0,1017.9902,1019.7,1016.0,0.0
19-09-12,19.268959,26.4,13.8,78.46528,94.0,47.0,1016.2855,1019.0,1013.1,0.6
20-09-12,20.420486,27.6,14.4,75.21667,96.0,30.0,1016.6363,1019.2,1014.2,0.2
21-09-12,20.000278,25.3,16.8,82.13611,95.0,60.0,1015.6721,1018.9,1013.0,0.0
22-09-12,21.520971,29.5,16.6,74.609024,90.0,45.0,1012.85266,1014.8,1010.6,0.0
23-09-12,22.13757,29.9,17.2,74.25972,91.0,26.0,1011.5802,1013.5,1008.9,0.0
24-09-12,21.106758,29.8,17.6,79.047386,95.0,45.0,1011.58417,1014.4,1007.0,0.6
25-09-12,19.939445,24.8,16.2,69.72986,89.0,48.0,1017.2305,1020.0,1013.5,0.0
26-09-12,19.335972,23.4,15.5,64.638885,85.0,46.0,1020.0111,1021.6,1018.2,0.0
27-09-12,19.556528,24.4,14.8,67.08611,83.0,47.0,1020.2038,1022.0,1017.5,0.0
28-09-12,19.87403,24.2,14.8,72.927086,89.0,56.0,1017.25684,1020.4,1014.4,0.0
29-09-12,21.652222,27.9,15.7,61.63889,81.0,40.0,1014.3769,1016.7,1011.3,0.4
30-09-12,19.86618,22.7,17.7,76.178474,88.0,55.0,1018.1521,1021.9,1014.8,2.0
01-10-12,17.6,17.6,17.6,86.0,86.0,86.0,1021.6,1021.6,1021.6,0.0
01-10-12,17.521124,20.2,15.3,77.243225,91.0,61.0,1023.9292,1026.9,1020.8,0.6
02-10-12,18.760487,23.6,15.3,61.86875,84.0,44.0,1027.1067,1029.0,1025.1,0.0
03-10-12,18.890278,24.0,13.9,64.15347,80.0,43.0,1025.7274,1028.1,1023.3,0.0
04-10-12,19.723612,27.3,13.4,70.37222,91.0,39.0,1022.10583,1025.0,1019.0,0.0
05-10-12,21.564167,28.4,15.4,69.37708,89.0,41.0,1019.8908,1022.8,1017.4,0.0
06-10-12,22.947084,30.1,15.8,66.44514,92.0,34.0,1015.6328,1018.8,1012.5,0.0
07-10-12,23.649586,31.8,17.4,61.854862,88.0,25.0,1011.18695,1014.2,1005.8,0.0
08-10-12,20.20375,23.2,17.9,68.49861,79.0,61.0,1012.54456,1014.7,1010.1,0.0
09-10-12,23.141666,30.3,18.1,59.25625,86.0,21.0,1010.0571,1012.4,1006.3,0.0
10-10-12,22.640347,27.3,17.6,70.406944,81.0,58.0,1011.04785,1014.6,1007.9,0.0
11-10-12,19.65625,23.4,15.8,81.531944,93.0,68.0,1009.22675,1011.8,1006.7,7.6000004
12-10-12,15.916041,18.9,12.8,51.76875,90.0,32.0,1014.8647,1020.8,1009.6,0.0
13-10-12,17.877222,24.6,11.3,47.785416,73.0,21.0,1020.24634,1022.4,1017.4,0.0
14-10-12,19.074165,26.8,12.7,55.917362,77.0,23.0,1021.8443,1025.2,1018.6,0.0
15-10-12,19.346945,24.4,14.3,64.75486,84.0,43.0,1024.8496,1026.6,1023.0,0.0
16-10-12,19.86236,24.7,14.4,67.109024,88.0,49.0,1022.5648,1025.1,1019.8,0.0
17-10-12,21.738056,28.2,15.7,64.65764,83.0,39.0,1018.2595,1021.2,1015.0,0.0
18-10-12,22.182709,28.1,17.4,76.905556,90.0,52.0,1018.69556,1020.9,1015.6,0.4
19-10-12,22.639236,26.3,19.7,73.000694,88.0,52.0,1017.81287,1020.7,1014.9,0.0
20-10-12,24.066875,29.9,18.2,71.234024,91.0,49.0,1013.55383,1016.6,1009.9,0.0
21-10-12,24.24903,31.0,18.9,71.81944,92.0,40.0,1013.45825,1016.9,1011.4,0.0
22-10-12,25.511457,34.1,18.3,63.44375,89.0,21.0,1012.1318,1017.0,1006.9,0.0
23-10-12,19.364513,23.5,15.7,48.2625,65.0,33.0,1019.9382,1022.8,1017.0,0.0
24-10-12,19.409027,24.4,15.1,57.461113,73.0,37.0,1020.0931,1022.7,1017.3,0.0
25-10-12,19.75097,25.9,14.2,63.829166,80.0,36.0,1015.2498,1018.9,1012.1,0.0
26-10-12,22.496181,30.9,16.1,69.82569,87.0,35.0,1008.9382,1012.9,1005.8,0.0
27-10-12,22.143263,28.9,18.3,74.321526,90.0,46.0,1011.891,1019.0,1007.4,4.4
28-10-12,19.84014,22.4,18.2,64.83542,84.0,53.0,1020.6476,1023.0,1017.0,0.4
29-10-12,19.327778,22.8,16.3,65.322914,80.0,47.0,1020.61475,1022.3,1018.5,0.0
30-10-12,20.010834,23.8,16.0,72.165276,84.0,55.0,1017.9475,1020.0,1015.5,0.0
31-10-12,21.368265,28.1,17.1,76.00625,91.0,44.0,1016.2597,1018.0,1014.2,1.2
01-11-12,19.4,19.4,19.4,86.0,86.0,86.0,1016.2,1016.2,1016.2,0.0
01-11-12,22.414106,28.3,16.8,76.93537,92.0,57.0,1011.50903,1016.2,1006.5,0.0
02-11-12,22.736876,28.4,19.0,69.30764,94.0,48.0,1009.58527,1015.9,1004.9,0.0
03-11-12,21.32875,24.6,19.6,65.075,74.0,48.0,1016.946,1019.2,1014.9,0.0
04-11-12,20.953611,24.4,17.7,69.165276,90.0,53.0,1019.10315,1021.0,1016.9,0.4
05-11-12,21.180182,25.6,16.4,69.970795,86.0,54.0,1019.4854,1021.1,1017.1,0.0
06-11-12,21.299929,25.6,16.9,69.47847,89.0,49.0,1018.7559,1020.1,1016.6,0.0
07-11-12,21.667429,26.1,16.9,73.22361,89.0,50.0,1015.77936,1018.4,1013.5,0.0
08-11-12,23.144306,26.1,20.8,76.71667,87.0,65.0,1014.737,1016.2,1013.1,0.0
09-11-12,23.3159,27.2,20.7,78.60625,92.0,57.0,1015.4611,1017.0,1013.4,3.6
10-11-12,19.955902,21.7,18.0,92.160416,95.0,88.0,1016.45575,1019.2,1014.3,14.0
11-11-12,20.053543,24.7,16.7,69.2625,94.0,39.0,1021.08905,1024.7,1018.1,2.6000001
12-11-12,19.92389,24.8,15.7,62.650696,79.0,45.0,1023.1778,1025.0,1020.7,0.0
13-11-12,20.834513,25.8,14.8,66.175,89.0,42.0,1019.98804,1022.5,1017.0,0.0
14-11-12,22.08514,26.9,17.4,69.18611,86.0,47.0,1017.088,1019.6,1014.7,0.0
15-11-12,23.246737,28.3,18.5,71.333336,87.0,41.0,1013.90564,1017.1,1011.0,0.0
16-11-12,25.040972,31.6,19.6,65.80278,84.0,31.0,1009.82275,1012.5,1005.9,0.0
17-11-12,23.178675,26.1,18.7,80.09826,96.0,61.0,1010.80347,1014.7,1008.0,46.200005
18-11-12,20.212639,23.6,18.3,89.463196,96.0,78.0,1009.61743,1011.8,1006.5,8.2
19-11-12,24.547432,33.8,18.5,69.46111,95.0,21.0,1010.3059,1014.0,1006.6,0.0
20-11-12,22.64153,28.0,18.3,54.98264,73.0,31.0,1015.5115,1017.6,1013.4,0.0
21-11-12,22.362223,27.7,17.8,66.686806,80.0,49.0,1015.25037,1017.1,1013.2,0.0
22-11-12,23.672985,28.9,19.4,72.05139,88.0,51.0,1013.09314,1015.5,1010.1,0.0
23-11-12,24.05382,27.2,22.3,68.62847,78.0,52.0,1015.97675,1017.9,1014.2,0.0
24-11-12,23.368473,26.5,20.6,68.86389,83.0,53.0,1017.5794,1019.1,1016.0,0.0
25-11-12,23.712082,27.2,21.1,68.57569,79.0,53.0,1017.68994,1019.1,1015.7,0.0
26-11-12,23.957928,27.7,21.3,66.75591,82.0,42.0,1017.2352,1018.9,1015.3,0.0
27-11-12,24.00861,28.3,19.6,71.98889,88.0,48.0,1016.5322,1018.5,1014.2,0.0
28-11-12,24.68,30.4,21.6,74.0125,89.0,49.0,1015.5621,1017.0,1013.1,3.0
29-11-12,24.692709,29.8,20.3,73.39306,95.0,54.0,1015.168,1016.8,1012.9,0.0
30-11-12,25.300276,29.9,20.8,69.615974,88.0,47.0,1016.0211,1017.7,1014.4,0.0
01-12-12,22.9,22.9,22.9,80.0,80.0,80.0,1016.6,1016.6,1016.6,0.0
01-12-12,25.248995,29.9,21.0,68.820015,86.0,47.0,1016.53265,1018.3,1014.5,0.0
02-12-12,25.071804,29.2,21.6,69.91389,84.0,51.0,1013.80054,1016.9,1010.4,0.0
03-12-12,25.71972,29.8,22.0,72.70556,88.0,49.0,1009.8076,1012.9,1006.4,0.0
04-12-12,30.033056,37.4,22.8,47.344444,88.0,17.0,1004.1819,1007.9,1000.6,0.0
05-12-12,28.035069,33.6,22.1,23.170834,43.0,12.0,1007.62555,1011.6,1004.9,0.0
06-12-12,24.896942,28.8,20.6,51.04514,75.0,23.0,1015.2,1018.8,1011.3,0.0
07-12-12,24.077013,26.9,21.2,72.19375,85.0,51.0,1019.96375,1021.6,1018.1,0.0
08-12-12,24.809864,27.8,23.3,65.23125,74.0,52.0,1018.79376,1021.1,1016.4,0.0
09-12-12,24.875277,28.3,22.8,65.017365,76.0,50.0,1016.6939,1018.6,1014.5,0.0
